訂單編號,路線代碼,司機代碼,預計到達,實際到達,客戶時窗起,客戶時窗迄,貨損旗標,客戶緯度,客戶經度
DLV-20250906-01045,R-04,D-11,2025-09-06 14:21:00,2025-09-06 14:21:43,2025-09-06 13:59:00,2025-09-06 14:43:00,0,24.1657,120.6778
DLV-20250906-01046,R-04,D-04,2025-09-06 17:20:00,2025-09-06 17:34:55,2025-09-06 17:00:00,2025-09-06 17:40:00,0,24.11048,120.72959
DLV-20250906-01047,R-04,D-02,2025-09-06 12:03:00,2025-09-06 11:58:35,2025-09-06 11:42:00,2025-09-06 12:24:00,0,24.12389,120.70391
DLV-20250906-01048,R-04,D-02,2025-09-06 12:32:00,2025-09-06 12:27:02,2025-09-06 12:15:00,2025-09-06 12:49:00,0,24.14737,120.67313
DLV-20250906-01049,R-04,D-02,2025-09-06 12:27:00,2025-09-06 12:31:02,2025-09-06 12:03:00,2025-09-06 12:51:00,0,24.18742,120.67611
DLV-20250906-01050,R-04,D-04,2025-09-06 10:23:00,2025-09-06 10:31:07,2025-09-06 09:56:00,2025-09-06 10:50:00,0,24.14766,120.69382
DLV-20250906-01051,R-04,D-11,2025-09-06 15:48:00,2025-09-06 16:04:35,2025-09-06 15:18:00,2025-09-06 16:18:00,1,24.14051,120.72832
DLV-20250906-01052,R-04,D-04,2025-09-06 18:34:00,2025-09-06 19:11:19,2025-09-06 18:11:00,2025-09-06 18:57:00,0,24.13447,120.68266
DLV-20250906-01053,R-04,D-11,2025-09-06 18:30:00,2025-09-06 18:56:16,2025-09-06 18:00:00,2025-09-06 19:00:00,0,24.18329,120.66033
DLV-20250906-01054,R-04,D-11,2025-09-06 14:31:00,2025-09-06 14:33:50,2025-09-06 14:04:00,2025-09-06 14:58:00,0,24.18522,120.73764
DLV-20250906-01055,R-04,D-04,2025-09-06 15:31:00,2025-09-06 15:18:22,2025-09-06 15:14:00,2025-09-06 15:48:00,0,24.11311,120.73373
DLV-20250906-01056,R-04,D-04,2025-09-06 18:10:00,2025-09-06 18:53:03,2025-09-06 17:47:00,2025-09-06 18:33:00,0,24.17013,120.68789
DLV-20250906-01057,R-04,D-11,2025-09-06 16:40:00,2025-09-06 16:52:04,2025-09-06 16:14:00,2025-09-06 17:06:00,0,24.16207,120.73412
DLV-20250906-01058,R-04,D-11,2025-09-06 12:15:00,2025-09-06 11:48:11,2025-09-06 11:49:00,2025-09-06 12:41:00,0,24.16411,120.7158
DLV-20250906-01059,R-04,D-11,2025-09-06 11:16:00,2025-09-06 11:19:46,2025-09-06 10:47:00,2025-09-06 11:45:00,0,24.12179,120.67979
DLV-20250906-01060,R-04,D-11,2025-09-06 19:53:00,2025-09-06 20:06:16,2025-09-06 19:36:00,2025-09-06 20:10:00,0,24.18335,120.69181
DLV-20250906-01061,R-04,D-11,2025-09-06 10:33:00,2025-09-06 10:53:41,2025-09-06 10:13:00,2025-09-06 10:53:00,0,24.13023,120.68418
DLV-20250906-01062,R-04,D-11,2025-09-06 19:56:00,2025-09-06 19:47:40,2025-09-06 19:28:00,2025-09-06 20:24:00,0,24.18395,120.72955
DLV-20250906-01063,R-04,D-02,2025-09-06 19:36:00,2025-09-06 19:51:40,2025-09-06 19:17:00,2025-09-06 19:55:00,0,24.12676,120.71986
DLV-20250906-01064,R-05,D-04,2025-09-06 11:52:00,2025-09-06 11:41:07,2025-09-06 11:22:00,2025-09-06 12:22:00,1,24.07059,120.68071
DLV-20250906-01065,R-05,D-07,2025-09-06 15:41:00,2025-09-06 15:56:12,2025-09-06 15:21:00,2025-09-06 16:01:00,0,24.12132,120.64084
DLV-20250906-01066,R-05,D-04,2025-09-06 17:07:00,2025-09-06 16:46:01,2025-09-06 16:47:00,2025-09-06 17:27:00,0,24.12499,120.68973
DLV-20250906-01067,R-05,D-04,2025-09-06 13:57:00,2025-09-06 14:03:43,2025-09-06 13:29:00,2025-09-06 14:25:00,0,24.13804,120.63374
DLV-20250906-01068,R-05,D-07,2025-09-06 11:05:00,2025-09-06 11:19:22,2025-09-06 10:42:00,2025-09-06 11:28:00,0,24.06737,120.64378
DLV-20250906-01069,R-05,D-05,2025-09-06 19:48:00,2025-09-06 20:00:29,2025-09-06 19:33:00,2025-09-06 20:03:00,0,24.12814,120.62835
DLV-20250906-01070,R-05,D-04,2025-09-06 17:50:00,2025-09-06 18:06:17,2025-09-06 17:27:00,2025-09-06 18:13:00,0,24.10286,120.65196
DLV-20250906-01071,R-05,D-05,2025-09-06 14:23:00,2025-09-06 14:23:44,2025-09-06 13:58:00,2025-09-06 14:48:00,0,24.13035,120.70028
DLV-20250906-01072,R-05,D-07,2025-09-06 15:24:00,2025-09-06 14:54:59,2025-09-06 14:59:00,2025-09-06 15:49:00,0,24.06525,120.69464
DLV-20250906-01073,R-05,D-05,2025-09-06 11:01:00,2025-09-06 10:41:35,2025-09-06 10:38:00,2025-09-06 11:24:00,0,24.12512,120.64488
DLV-20250906-01074,R-05,D-05,2025-09-06 18:43:00,2025-09-06 18:33:28,2025-09-06 18:15:00,2025-09-06 19:11:00,0,24.06525,120.67605
DLV-20250906-01075,R-05,D-05,2025-09-06 09:40:00,2025-09-06 09:28:32,2025-09-06 09:14:00,2025-09-06 10:06:00,0,24.14257,120.68387
DLV-20250906-01076,R-05,D-07,2025-09-06 16:14:00,2025-09-06 16:09:28,2025-09-06 15:57:00,2025-09-06 16:31:00,0,24.14013,120.70032
DLV-20250906-01077,R-05,D-05,2025-09-06 19:54:00,2025-09-06 19:58:05,2025-09-06 19:27:00,2025-09-06 20:21:00,0,24.08061,120.63645
DLV-20250906-01078,R-05,D-07,2025-09-06 18:50:00,2025-09-06 19:15:36,2025-09-06 18:26:00,2025-09-06 19:14:00,0,24.1447,120.70398
DLV-20250906-01079,R-05,D-05,2025-09-06 11:57:00,2025-09-06 12:12:25,2025-09-06 11:28:00,2025-09-06 12:26:00,0,24.10357,120.66825
DLV-20250906-01080,R-05,D-04,2025-09-06 12:10:00,2025-09-06 12:10:21,2025-09-06 11:53:00,2025-09-06 12:27:00,0,24.14447,120.62734
DLV-20250906-01081,R-05,D-05,2025-09-06 15:49:00,2025-09-06 15:31:22,2025-09-06 15:26:00,2025-09-06 16:12:00,0,24.08561,120.6631
DLV-20250906-01082,R-05,D-07,2025-09-06 10:42:00,2025-09-06 11:09:12,2025-09-06 10:12:00,2025-09-06 11:12:00,0,24.12034,120.69476
DLV-20250906-01083,R-05,D-07,2025-09-06 18:04:00,2025-09-06 18:07:00,2025-09-06 17:37:00,2025-09-06 18:31:00,0,24.12781,120.7023
DLV-20250906-01084,R-05,D-05,2025-09-06 12:14:00,2025-09-06 11:54:49,2025-09-06 11:51:00,2025-09-06 12:37:00,0,24.07201,120.63213
DLV-20250906-01085,R-05,D-07,2025-09-06 18:59:00,2025-09-06 19:43:10,2025-09-06 18:34:00,2025-09-06 19:24:00,0,24.11115,120.62513
DLV-20250906-01086,R-06,D-09,2025-09-06 17:12:00,2025-09-06 17:09:13,2025-09-06 16:45:00,2025-09-06 17:39:00,0,24.23557,120.7092
DLV-20250906-01087,R-06,D-09,2025-09-06 11:33:00,2025-09-06 11:24:43,2025-09-06 11:15:00,2025-09-06 11:51:00,0,24.25306,120.71685
DLV-20250906-01088,R-06,D-05,2025-09-06 13:53:00,2025-09-06 13:39:15,2025-09-06 13:31:00,2025-09-06 14:15:00,0,24.24646,120.72812
DLV-20250906-01089,R-06,D-05,2025-09-06 19:54:00,2025-09-06 20:00:31,2025-09-06 19:29:00,2025-09-06 20:19:00,0,24.28923,120.68988
DLV-20250906-01090,R-06,D-09,2025-09-06 18:30:00,2025-09-06 18:29:45,2025-09-06 18:06:00,2025-09-06 18:54:00,0,24.24014,120.75849
DLV-20250906-01091,R-06,D-06,2025-09-06 11:52:00,2025-09-06 11:47:10,2025-09-06 11:30:00,2025-09-06 12:14:00,0,24.21421,120.74923
DLV-20250906-01092,R-06,D-05,2025-09-06 16:46:00,2025-09-06 16:23:12,2025-09-06 16:19:00,2025-09-06 17:13:00,0,24.2752,120.75299
DLV-20250906-01093,R-06,D-05,2025-09-06 09:35:00,2025-09-06 09:25:11,2025-09-06 09:05:00,2025-09-06 10:05:00,0,24.27062,120.71129
DLV-20250906-01094,R-06,D-09,2025-09-06 13:18:00,2025-09-06 13:25:52,2025-09-06 12:57:00,2025-09-06 13:39:00,0,24.25384,120.68779
DLV-20250906-01095,R-06,D-06,2025-09-06 18:55:00,2025-09-06 19:01:45,2025-09-06 18:31:00,2025-09-06 19:19:00,0,24.2231,120.691
DLV-20250906-01096,R-06,D-09,2025-09-06 16:18:00,2025-09-06 16:24:34,2025-09-06 15:57:00,2025-09-06 16:39:00,0,24.21073,120.73808
DLV-20250906-01097,R-06,D-09,2025-09-06 10:43:00,2025-09-06 10:38:02,2025-09-06 10:24:00,2025-09-06 11:02:00,0,24.28862,120.73436
DLV-20250906-01098,R-06,D-05,2025-09-06 09:06:00,2025-09-06 08:57:37,2025-09-06 08:50:00,2025-09-06 09:22:00,0,24.25123,120.70708
DLV-20250906-01099,R-06,D-06,2025-09-06 11:40:00,2025-09-06 11:50:42,2025-09-06 11:13:00,2025-09-06 12:07:00,0,24.2195,120.71173
DLV-20250906-01100,R-06,D-06,2025-09-06 18:11:00,2025-09-06 18:08:20,2025-09-06 17:54:00,2025-09-06 18:28:00,0,24.27919,120.73202
DLV-20250906-01101,R-06,D-06,2025-09-06 19:41:00,2025-09-06 19:47:31,2025-09-06 19:23:00,2025-09-06 19:59:00,0,24.24914,120.7335
DLV-20250906-01102,R-06,D-09,2025-09-06 12:01:00,2025-09-06 11:30:40,2025-09-06 11:31:00,2025-09-06 12:31:00,0,24.26963,120.74355
DLV-20250906-01103,R-06,D-05,2025-09-06 15:30:00,2025-09-06 15:11:35,2025-09-06 15:02:00,2025-09-06 15:58:00,0,24.22002,120.70602
DLV-20250906-01104,R-07,D-08,2025-09-06 15:52:00,2025-09-06 15:48:20,2025-09-06 15:22:00,2025-09-06 16:22:00,0,24.11197,120.76312
DLV-20250906-01105,R-07,D-08,2025-09-06 12:42:00,2025-09-06 12:30:33,2025-09-06 12:24:00,2025-09-06 13:00:00,0,24.09293,120.7344
DLV-20250906-01106,R-07,D-10,2025-09-06 14:07:00,2025-09-06 14:22:13,2025-09-06 13:47:00,2025-09-06 14:27:00,0,24.06554,120.78025
DLV-20250906-01107,R-07,D-08,2025-09-06 10:32:00,2025-09-06 10:35:49,2025-09-06 10:08:00,2025-09-06 10:56:00,0,24.08855,120.75384
DLV-20250906-01108,R-07,D-08,2025-09-06 12:19:00,2025-09-06 12:46:45,2025-09-06 11:55:00,2025-09-06 12:43:00,0,24.08059,120.76617
DLV-20250906-01109,R-07,D-10,2025-09-06 17:58:00,2025-09-06 18:06:17,2025-09-06 17:32:00,2025-09-06 18:24:00,0,24.08585,120.77503
DLV-20250906-01110,R-07,D-08,2025-09-06 12:02:00,2025-09-06 12:05:50,2025-09-06 11:41:00,2025-09-06 12:23:00,0,24.09317,120.73728
DLV-20250906-01111,R-07,D-10,2025-09-06 13:08:00,2025-09-06 13:17:22,2025-09-06 12:40:00,2025-09-06 13:36:00,0,24.0654,120.75054
DLV-20250906-01112,R-07,D-08,2025-09-06 15:29:00,2025-09-06 15:36:57,2025-09-06 15:01:00,2025-09-06 15:57:00,0,24.05646,120.7363
DLV-20250906-01113,R-07,D-10,2025-09-06 19:44:00,2025-09-06 19:51:45,2025-09-06 19:24:00,2025-09-06 20:04:00,0,24.05728,120.7994
DLV-20250906-01114,R-07,D-10,2025-09-06 15:01:00,2025-09-06 14:45:56,2025-09-06 14:39:00,2025-09-06 15:23:00,0,24.05497,120.7288
DLV-20250906-01115,R-07,D-10,2025-09-06 10:21:00,2025-09-06 10:13:44,2025-09-06 09:56:00,2025-09-06 10:46:00,0,24.05671,120.78385
DLV-20250906-01116,R-07,D-10,2025-09-06 09:06:00,2025-09-06 08:57:12,2025-09-06 08:39:00,2025-09-06 09:33:00,0,24.06278,120.79614
DLV-20250906-01117,R-07,D-08,2025-09-06 11:33:00,2025-09-06 11:31:36,2025-09-06 11:03:00,2025-09-06 12:03:00,0,24.07291,120.76577
DLV-20250906-01118,R-07,D-10,2025-09-06 17:17:00,2025-09-06 17:06:49,2025-09-06 16:59:00,2025-09-06 17:35:00,0,24.05866,120.79572
DLV-20250906-01119,R-07,D-10,2025-09-06 11:22:00,2025-09-06 11:28:14,2025-09-06 10:55:00,2025-09-06 11:49:00,0,24.05521,120.72076
DLV-20250906-01120,R-07,D-08,2025-09-06 19:08:00,2025-09-06 19:03:05,2025-09-06 18:45:00,2025-09-06 19:31:00,0,24.10303,120.79796
DLV-20250906-01121,R-07,D-08,2025-09-06 19:38:00,2025-09-06 19:53:19,2025-09-06 19:09:00,2025-09-06 20:07:00,0,24.10888,120.76018
DLV-20250906-01122,R-07,D-10,2025-09-06 15:33:00,2025-09-06 15:39:31,2025-09-06 15:11:00,2025-09-06 15:55:00,0,24.11363,120.7958
DLV-20250906-01123,R-07,D-10,2025-09-06 14:54:00,2025-09-06 14:58:07,2025-09-06 14:32:00,2025-09-06 15:16:00,0,24.05821,120.72459
DLV-20250906-01124,R-07,D-10,2025-09-06 17:59:00,2025-09-06 18:01:37,2025-09-06 17:29:00,2025-09-06 18:29:00,0,24.04586,120.79587
DLV-20250906-01125,R-07,D-08,2025-09-06 16:31:00,2025-09-06 15:48:57,2025-09-06 16:13:00,2025-09-06 16:49:00,0,24.0943,120.79287
DLV-20250906-01126,R-07,D-08,2025-09-06 15:44:00,2025-09-06 15:40:01,2025-09-06 15:18:00,2025-09-06 16:10:00,0,24.10412,120.79607
DLV-20250906-01127,R-07,D-08,2025-09-06 18:28:00,2025-09-06 18:51:53,2025-09-06 18:06:00,2025-09-06 18:50:00,0,24.07436,120.73067
DLV-20250906-01128,R-07,D-10,2025-09-06 09:27:00,2025-09-06 09:19:39,2025-09-06 09:09:00,2025-09-06 09:45:00,0,24.09933,120.78654
DLV-20250906-01129,R-07,D-08,2025-09-06 13:19:00,2025-09-06 13:19:12,2025-09-06 12:49:00,2025-09-06 13:49:00,0,24.06205,120.77904
DLV-20250906-01130,R-08,D-03,2025-09-06 13:59:00,2025-09-06 14:14:43,2025-09-06 13:43:00,2025-09-06 14:15:00,0,24.3214,120.64787
DLV-20250906-01131,R-08,D-03,2025-09-06 14:00:00,2025-09-06 13:52:58,2025-09-06 13:31:00,2025-09-06 14:29:00,0,24.27831,120.58041
DLV-20250906-01132,R-08,D-09,2025-09-06 11:25:00,2025-09-06 11:21:36,2025-09-06 10:55:00,2025-09-06 11:55:00,0,24.29233,120.65188
DLV-20250906-01133,R-08,D-06,2025-09-06 10:58:00,2025-09-06 11:02:23,2025-09-06 10:28:00,2025-09-06 11:28:00,1,24.31156,120.60001
DLV-20250906-01134,R-08,D-06,2025-09-06 15:23:00,2025-09-06 15:19:07,2025-09-06 15:03:00,2025-09-06 15:43:00,0,24.27156,120.65915
DLV-20250906-01135,R-08,D-09,2025-09-06 16:10:00,2025-09-06 16:22:05,2025-09-06 15:51:00,2025-09-06 16:29:00,0,24.28472,120.60874
DLV-20250906-01136,R-08,D-09,2025-09-06 12:07:00,2025-09-06 12:08:16,2025-09-06 11:40:00,2025-09-06 12:34:00,0,24.2765,120.58253
DLV-20250906-01137,R-08,D-09,2025-09-06 12:30:00,2025-09-06 12:33:11,2025-09-06 12:07:00,2025-09-06 12:53:00,0,24.28913,120.61965
DLV-20250906-01138,R-08,D-09,2025-09-06 11:20:00,2025-09-06 11:20:08,2025-09-06 10:53:00,2025-09-06 11:47:00,0,24.32388,120.64745
DLV-20250906-01139,R-08,D-06,2025-09-06 11:07:00,2025-09-06 10:46:06,2025-09-06 10:49:00,2025-09-06 11:25:00,0,24.26009,120.60753
DLV-20250906-01140,R-08,D-03,2025-09-06 19:15:00,2025-09-06 19:47:24,2025-09-06 18:47:00,2025-09-06 19:43:00,0,24.30899,120.61475
DLV-20250906-01141,R-08,D-06,2025-09-06 13:31:00,2025-09-06 13:42:01,2025-09-06 13:12:00,2025-09-06 13:50:00,0,24.26495,120.60249
DLV-20250906-01142,R-08,D-03,2025-09-06 13:44:00,2025-09-06 13:50:18,2025-09-06 13:22:00,2025-09-06 14:06:00,0,24.28433,120.61791
DLV-20250906-01143,R-08,D-03,2025-09-06 17:39:00,2025-09-06 17:54:44,2025-09-06 17:20:00,2025-09-06 17:58:00,0,24.26058,120.58307
DLV-20250906-01144,R-08,D-03,2025-09-06 11:27:00,2025-09-06 12:01:06,2025-09-06 11:12:00,2025-09-06 11:42:00,0,24.25727,120.58408
DLV-20250906-01145,R-08,D-06,2025-09-06 17:19:00,2025-09-06 17:08:39,2025-09-06 16:57:00,2025-09-06 17:41:00,0,24.28834,120.62079
DLV-20250906-01146,R-08,D-09,2025-09-06 09:19:00,2025-09-06 08:47:02,2025-09-06 09:01:00,2025-09-06 09:37:00,0,24.27244,120.60808
DLV-20250906-01147,R-08,D-06,2025-09-06 12:20:00,2025-09-06 12:26:00,2025-09-06 12:05:00,2025-09-06 12:35:00,0,24.30958,120.59696
DLV-20250906-01148,R-08,D-06,2025-09-06 13:58:00,2025-09-06 13:53:20,2025-09-06 13:40:00,2025-09-06 14:16:00,0,24.27018,120.6193
DLV-20250906-01149,R-08,D-06,2025-09-06 13:07:00,2025-09-06 13:08:37,2025-09-06 12:48:00,2025-09-06 13:26:00,0,24.3093,120.60891
DLV-20250906-01150,R-08,D-09,2025-09-06 17:38:00,2025-09-06 17:39:08,2025-09-06 17:12:00,2025-09-06 18:04:00,0,24.27208,120.62675
DLV-20250906-01151,R-08,D-03,2025-09-06 10:08:00,2025-09-06 09:56:49,2025-09-06 09:52:00,2025-09-06 10:24:00,0,24.32297,120.63235
DLV-20250906-01152,R-08,D-03,2025-09-06 12:45:00,2025-09-06 12:33:09,2025-09-06 12:16:00,2025-09-06 13:14:00,0,24.25599,120.62373
DLV-20250906-01153,R-08,D-06,2025-09-06 13:46:00,2025-09-06 13:25:57,2025-09-06 13:27:00,2025-09-06 14:05:00,0,24.26534,120.62404
DLV-20250906-01154,R-09,D-12,2025-09-06 14:57:00,2025-09-06 15:00:16,2025-09-06 14:31:00,2025-09-06 15:23:00,0,24.07739,120.73287
DLV-20250906-01155,R-09,D-08,2025-09-06 16:26:00,2025-09-06 15:56:42,2025-09-06 16:11:00,2025-09-06 16:41:00,0,24.04193,120.7374
DLV-20250906-01156,R-09,D-10,2025-09-06 09:36:00,2025-09-06 09:31:35,2025-09-06 09:20:00,2025-09-06 09:52:00,0,24.0755,120.71926
DLV-20250906-01157,R-09,D-10,2025-09-06 16:43:00,2025-09-06 16:28:53,2025-09-06 16:26:00,2025-09-06 17:00:00,0,24.08006,120.69073
DLV-20250906-01158,R-09,D-10,2025-09-06 15:38:00,2025-09-06 15:35:04,2025-09-06 15:15:00,2025-09-06 16:01:00,0,24.02029,120.70575
DLV-20250906-01159,R-09,D-12,2025-09-06 09:56:00,2025-09-06 10:08:58,2025-09-06 09:33:00,2025-09-06 10:19:00,0,24.03763,120.71666
DLV-20250906-01160,R-09,D-12,2025-09-06 10:10:00,2025-09-06 10:03:45,2025-09-06 09:48:00,2025-09-06 10:32:00,0,24.03906,120.66313
DLV-20250906-01161,R-09,D-08,2025-09-06 13:59:00,2025-09-06 14:15:21,2025-09-06 13:43:00,2025-09-06 14:15:00,0,24.03992,120.72587
DLV-20250906-01162,R-09,D-12,2025-09-06 10:00:00,2025-09-06 10:18:05,2025-09-06 09:34:00,2025-09-06 10:26:00,0,24.09778,120.68596
DLV-20250906-01163,R-09,D-12,2025-09-06 17:16:00,2025-09-06 17:13:51,2025-09-06 16:52:00,2025-09-06 17:40:00,0,24.02458,120.72527
DLV-20250906-01164,R-09,D-10,2025-09-06 12:46:00,2025-09-06 12:33:53,2025-09-06 12:23:00,2025-09-06 13:09:00,0,24.09773,120.70299
DLV-20250906-01165,R-09,D-12,2025-09-06 10:46:00,2025-09-06 10:45:41,2025-09-06 10:23:00,2025-09-06 11:09:00,0,24.07074,120.70407
DLV-20250906-01166,R-09,D-10,2025-09-06 12:20:00,2025-09-06 12:08:13,2025-09-06 11:57:00,2025-09-06 12:43:00,0,24.07038,120.72866
DLV-20250906-01167,R-09,D-10,2025-09-06 11:28:00,2025-09-06 11:30:12,2025-09-06 11:02:00,2025-09-06 11:54:00,0,24.05832,120.69968
DLV-20250906-01168,R-09,D-10,2025-09-06 11:52:00,2025-09-06 12:11:11,2025-09-06 11:32:00,2025-09-06 12:12:00,0,24.05924,120.71836
DLV-20250906-01169,R-09,D-12,2025-09-06 13:01:00,2025-09-06 12:51:47,2025-09-06 12:34:00,2025-09-06 13:28:00,0,24.03503,120.67148
DLV-20250906-01170,R-09,D-10,2025-09-06 12:29:00,2025-09-06 12:52:12,2025-09-06 12:02:00,2025-09-06 12:56:00,0,24.06214,120.71814
DLV-20250906-01171,R-09,D-08,2025-09-06 18:06:00,2025-09-06 18:12:56,2025-09-06 17:51:00,2025-09-06 18:21:00,0,24.07156,120.6635
DLV-20250906-01172,R-09,D-08,2025-09-06 10:17:00,2025-09-06 10:27:31,2025-09-06 10:02:00,2025-09-06 10:32:00,0,24.02075,120.72333
DLV-20250906-01173,R-09,D-12,2025-09-06 14:54:00,2025-09-06 15:07:10,2025-09-06 14:37:00,2025-09-06 15:11:00,0,24.05843,120.70503
DLV-20250906-01174,R-09,D-10,2025-09-06 11:19:00,2025-09-06 11:15:35,2025-09-06 11:03:00,2025-09-06 11:35:00,0,24.0414,120.70349
DLV-20250906-01175,R-09,D-08,2025-09-06 09:06:00,2025-09-06 09:12:03,2025-09-06 08:42:00,2025-09-06 09:30:00,0,24.09092,120.69322
DLV-20250907-01176,R-01,D-01,2025-09-07 09:14:00,2025-09-07 09:07:55,2025-09-07 08:50:00,2025-09-07 09:38:00,0,24.16532,120.67578
DLV-20250907-01177,R-01,D-11,2025-09-07 10:31:00,2025-09-07 10:33:59,2025-09-07 10:11:00,2025-09-07 10:51:00,0,24.11296,120.72152
DLV-20250907-01178,R-01,D-07,2025-09-07 14:04:00,2025-09-07 14:06:49,2025-09-07 13:47:00,2025-09-07 14:21:00,0,24.14336,120.65925
DLV-20250907-01179,R-01,D-11,2025-09-07 14:38:00,2025-09-07 14:43:16,2025-09-07 14:14:00,2025-09-07 15:02:00,0,24.11796,120.71503
DLV-20250907-01180,R-01,D-07,2025-09-07 16:42:00,2025-09-07 16:59:11,2025-09-07 16:25:00,2025-09-07 16:59:00,0,24.16394,120.72324
DLV-20250907-01181,R-01,D-11,2025-09-07 11:20:00,2025-09-07 11:26:54,2025-09-07 11:01:00,2025-09-07 11:39:00,0,24.15271,120.70784
DLV-20250907-01182,R-01,D-07,2025-09-07 10:07:00,2025-09-07 09:40:38,2025-09-07 09:44:00,2025-09-07 10:30:00,0,24.12084,120.6552
DLV-20250907-01183,R-01,D-07,2025-09-07 14:20:00,2025-09-07 14:16:35,2025-09-07 13:52:00,2025-09-07 14:48:00,0,24.14593,120.65606
DLV-20250907-01184,R-01,D-11,2025-09-07 12:24:00,2025-09-07 12:11:43,2025-09-07 11:54:00,2025-09-07 12:54:00,0,24.16071,120.67577
DLV-20250907-01185,R-01,D-11,2025-09-07 15:33:00,2025-09-07 15:39:52,2025-09-07 15:11:00,2025-09-07 15:55:00,0,24.11382,120.64523
DLV-20250907-01186,R-01,D-01,2025-09-07 14:35:00,2025-09-07 14:28:39,2025-09-07 14:17:00,2025-09-07 14:53:00,0,24.12295,120.7129
DLV-20250907-01187,R-01,D-01,2025-09-07 13:29:00,2025-09-07 13:30:02,2025-09-07 13:10:00,2025-09-07 13:48:00,0,24.13912,120.71951
DLV-20250907-01188,R-01,D-07,2025-09-07 12:13:00,2025-09-07 12:22:30,2025-09-07 11:54:00,2025-09-07 12:32:00,0,24.15066,120.65645
DLV-20250907-01189,R-01,D-11,2025-09-07 09:44:00,2025-09-07 09:55:17,2025-09-07 09:26:00,2025-09-07 10:02:00,0,24.1009,120.71199
DLV-20250907-01190,R-01,D-01,2025-09-07 09:09:00,2025-09-07 09:06:28,2025-09-07 08:43:00,2025-09-07 09:35:00,0,24.1146,120.646
DLV-20250907-01191,R-01,D-07,2025-09-07 11:48:00,2025-09-07 12:18:10,2025-09-07 11:24:00,2025-09-07 12:12:00,0,24.1528,120.68052
DLV-20250907-01192,R-01,D-11,2025-09-07 09:18:00,2025-09-07 09:21:13,2025-09-07 09:02:00,2025-09-07 09:34:00,0,24.10889,120.65783
DLV-20250907-01193,R-01,D-07,2025-09-07 15:43:00,2025-09-07 16:04:03,2025-09-07 15:20:00,2025-09-07 16:06:00,0,24.13515,120.70175
DLV-20250907-01194,R-02,D-01,2025-09-07 13:05:00,2025-09-07 13:00:46,2025-09-07 12:38:00,2025-09-07 13:32:00,0,24.14001,120.60195
DLV-20250907-01195,R-02,D-12,2025-09-07 09:14:00,2025-09-07 08:56:36,2025-09-07 08:57:00,2025-09-07 09:31:00,0,24.16747,120.61006
DLV-20250907-01196,R-02,D-12,2025-09-07 15:52:00,2025-09-07 16:05:58,2025-09-07 15:25:00,2025-09-07 16:19:00,0,24.19427,120.63673
DLV-20250907-01197,R-02,D-01,2025-09-07 13:06:00,2025-09-07 13:15:01,2025-09-07 12:41:00,2025-09-07 13:31:00,1,24.15258,120.62833
DLV-20250907-01198,R-02,D-01,2025-09-07 12:38:00,2025-09-07 12:44:56,2025-09-07 12:23:00,2025-09-07 12:53:00,0,24.15473,120.62914
DLV-20250907-01199,R-02,D-12,2025-09-07 09:15:00,2025-09-07 09:11:02,2025-09-07 08:59:00,2025-09-07 09:31:00,0,24.19322,120.58865
DLV-20250907-01200,R-02,D-02,2025-09-07 10:19:00,2025-09-07 10:51:39,2025-09-07 10:04:00,2025-09-07 10:34:00,0,24.19013,120.6617
DLV-20250907-01201,R-02,D-12,2025-09-07 12:20:00,2025-09-07 12:20:13,2025-09-07 12:01:00,2025-09-07 12:39:00,0,24.13779,120.61758
DLV-20250907-01202,R-02,D-12,2025-09-07 17:06:00,2025-09-07 16:46:42,2025-09-07 16:47:00,2025-09-07 17:25:00,1,24.19369,120.62316
DLV-20250907-01203,R-02,D-01,2025-09-07 13:10:00,2025-09-07 13:17:45,2025-09-07 12:53:00,2025-09-07 13:27:00,0,24.14853,120.60225
DLV-20250907-01204,R-02,D-12,2025-09-07 19:09:00,2025-09-07 19:28:15,2025-09-07 18:44:00,2025-09-07 19:34:00,0,24.1405,120.60827
DLV-20250907-01205,R-02,D-12,2025-09-07 15:02:00,2025-09-07 14:54:56,2025-09-07 14:35:00,2025-09-07 15:29:00,0,24.20976,120.63355
DLV-20250907-01206,R-02,D-01,2025-09-07 18:40:00,2025-09-07 18:53:20,2025-09-07 18:25:00,2025-09-07 18:55:00,0,24.19964,120.62877
DLV-20250907-01207,R-02,D-01,2025-09-07 16:06:00,2025-09-07 15:58:58,2025-09-07 15:42:00,2025-09-07 16:30:00,0,24.15241,120.61407
DLV-20250907-01208,R-02,D-01,2025-09-07 10:11:00,2025-09-07 10:13:03,2025-09-07 09:42:00,2025-09-07 10:40:00,0,24.16786,120.60548
DLV-20250907-01209,R-02,D-02,2025-09-07 19:59:00,2025-09-07 20:12:54,2025-09-07 19:29:00,2025-09-07 20:29:00,0,24.19872,120.61708
DLV-20250907-01210,R-02,D-12,2025-09-07 19:08:00,2025-09-07 19:04:46,2025-09-07 18:43:00,2025-09-07 19:33:00,0,24.18458,120.62548
DLV-20250907-01211,R-02,D-02,2025-09-07 19:02:00,2025-09-07 18:52:32,2025-09-07 18:40:00,2025-09-07 19:24:00,0,24.17486,120.59736
