訂單日期,訂單編號,SKU,品名,數量
2025-09-09,ORD-20250909-0279,SKU018,個人保養_02,8
2025-09-09,ORD-20250909-0279,SKU066,米麵_07,2
2025-09-09,ORD-20250909-0279,SKU042,飲料_05,2
2025-09-09,ORD-20250909-0279,SKU019,清潔用品_02,10
2025-09-09,ORD-20250909-0279,SKU015,調味料_02,8
2025-09-09,ORD-20250909-0279,SKU075,調味料_08,4
2025-09-09,ORD-20250909-0280,SKU020,紙品_02,9
2025-09-09,ORD-20250909-0280,SKU028,個人保養_03,9
2025-09-09,ORD-20250909-0280,SKU016,米麵_02,20
2025-09-09,ORD-20250909-0280,SKU033,零食_04,3
2025-09-09,ORD-20250909-0280,SKU056,米麵_06,4
2025-09-09,ORD-20250909-0280,SKU033,零食_04,9
2025-09-09,ORD-20250909-0280,SKU071,即食麵_08,1
2025-09-09,ORD-20250909-0280,SKU074,罐頭_08,1
2025-09-09,ORD-20250909-0281,SKU038,個人保養_04,5
2025-09-09,ORD-20250909-0281,SKU001,即食麵_01,15
2025-09-09,ORD-20250909-0281,SKU072,飲料_08,5
2025-09-09,ORD-20250909-0281,SKU023,零食_03,10
2025-09-09,ORD-20250909-0281,SKU050,紙品_05,11
2025-09-09,ORD-20250909-0281,SKU047,冷凍食品_05,3
2025-09-09,ORD-20250909-0282,SKU039,清潔用品_04,11
2025-09-09,ORD-20250909-0282,SKU006,米麵_01,6
2025-09-09,ORD-20250909-0282,SKU010,紙品_01,5
2025-09-09,ORD-20250909-0282,SKU041,即食麵_05,12
2025-09-09,ORD-20250909-0282,SKU013,零食_02,10
2025-09-09,ORD-20250909-0282,SKU066,米麵_07,5
2025-09-09,ORD-20250909-0282,SKU027,冷凍食品_03,9
2025-09-09,ORD-20250909-0283,SKU072,飲料_08,4
2025-09-09,ORD-20250909-0283,SKU001,即食麵_01,17
2025-09-09,ORD-20250909-0283,SKU021,即食麵_03,5
2025-09-09,ORD-20250909-0283,SKU006,米麵_01,7
2025-09-09,ORD-20250909-0283,SKU093,零食_10,4
2025-09-09,ORD-20250909-0283,SKU001,即食麵_01,19
2025-09-09,ORD-20250909-0283,SKU005,調味料_01,23
2025-09-09,ORD-20250909-0284,SKU002,飲料_01,6
2025-09-09,ORD-20250909-0284,SKU021,即食麵_03,10
2025-09-09,ORD-20250909-0284,SKU009,清潔用品_01,22
2025-09-09,ORD-20250909-0284,SKU096,米麵_10,1
2025-09-09,ORD-20250909-0284,SKU051,即食麵_06,1
2025-09-09,ORD-20250909-0284,SKU001,即食麵_01,24
2025-09-09,ORD-20250909-0284,SKU014,罐頭_02,24
2025-09-10,ORD-20250910-0285,SKU076,米麵_08,2
2025-09-10,ORD-20250910-0285,SKU027,冷凍食品_03,9
2025-09-10,ORD-20250910-0285,SKU038,個人保養_04,7
2025-09-10,ORD-20250910-0285,SKU018,個人保養_02,22
2025-09-10,ORD-20250910-0285,SKU010,紙品_01,24
2025-09-10,ORD-20250910-0285,SKU064,罐頭_07,5
2025-09-10,ORD-20250910-0286,SKU046,米麵_05,12
2025-09-10,ORD-20250910-0286,SKU011,即食麵_02,14
2025-09-10,ORD-20250910-0286,SKU017,冷凍食品_02,22
2025-09-10,ORD-20250910-0286,SKU002,飲料_01,21
2025-09-10,ORD-20250910-0286,SKU038,個人保養_04,7
2025-09-10,ORD-20250910-0286,SKU001,即食麵_01,8
2025-09-10,ORD-20250910-0286,SKU011,即食麵_02,6
2025-09-10,ORD-20250910-0287,SKU021,即食麵_03,5
2025-09-10,ORD-20250910-0287,SKU063,零食_07,2
2025-09-10,ORD-20250910-0287,SKU050,紙品_05,3
2025-09-10,ORD-20250910-0287,SKU014,罐頭_02,17
2025-09-10,ORD-20250910-0287,SKU006,米麵_01,11
2025-09-10,ORD-20250910-0288,SKU064,罐頭_07,1
2025-09-10,ORD-20250910-0288,SKU004,罐頭_01,19
2025-09-10,ORD-20250910-0288,SKU010,紙品_01,19
2025-09-10,ORD-20250910-0288,SKU052,飲料_06,5
2025-09-10,ORD-20250910-0288,SKU001,即食麵_01,21
2025-09-10,ORD-20250910-0288,SKU035,調味料_04,4
2025-09-10,ORD-20250910-0288,SKU040,紙品_04,9
2025-09-10,ORD-20250910-0289,SKU024,罐頭_03,9
2025-09-10,ORD-20250910-0289,SKU001,即食麵_01,21
2025-09-10,ORD-20250910-0289,SKU086,米麵_09,2
2025-09-10,ORD-20250910-0289,SKU066,米麵_07,5
2025-09-10,ORD-20250910-0290,SKU048,個人保養_05,10
2025-09-10,ORD-20250910-0290,SKU002,飲料_01,17
2025-09-10,ORD-20250910-0290,SKU013,零食_02,18
2025-09-10,ORD-20250910-0290,SKU031,即食麵_04,11
2025-09-10,ORD-20250910-0290,SKU075,調味料_08,2
2025-09-10,ORD-20250910-0291,SKU013,零食_02,21
2025-09-10,ORD-20250910-0291,SKU010,紙品_01,14
2025-09-10,ORD-20250910-0291,SKU008,個人保養_01,22
2025-09-10,ORD-20250910-0291,SKU060,紙品_06,3
2025-09-10,ORD-20250910-0291,SKU003,零食_01,22
2025-09-10,ORD-20250910-0291,SKU032,飲料_04,12
2025-09-10,ORD-20250910-0292,SKU004,罐頭_01,25
2025-09-10,ORD-20250910-0292,SKU034,罐頭_04,4
2025-09-10,ORD-20250910-0292,SKU008,個人保養_01,21
2025-09-10,ORD-20250910-0292,SKU010,紙品_01,22
2025-09-10,ORD-20250910-0292,SKU040,紙品_04,12
2025-09-10,ORD-20250910-0293,SKU045,調味料_05,12
2025-09-10,ORD-20250910-0293,SKU053,零食_06,5
2025-09-10,ORD-20250910-0293,SKU027,冷凍食品_03,6
2025-09-10,ORD-20250910-0293,SKU029,清潔用品_03,8
2025-09-10,ORD-20250910-0293,SKU087,冷凍食品_09,1
2025-09-10,ORD-20250910-0293,SKU045,調味料_05,10
2025-09-10,ORD-20250910-0294,SKU001,即食麵_01,10
2025-09-10,ORD-20250910-0294,SKU003,零食_01,14
2025-09-10,ORD-20250910-0294,SKU040,紙品_04,12
2025-09-10,ORD-20250910-0294,SKU004,罐頭_01,13
2025-09-10,ORD-20250910-0295,SKU066,米麵_07,4
2025-09-10,ORD-20250910-0295,SKU043,零食_05,3
2025-09-10,ORD-20250910-0295,SKU008,個人保養_01,24
2025-09-10,ORD-20250910-0295,SKU052,飲料_06,5
2025-09-10,ORD-20250910-0295,SKU001,即食麵_01,12
2025-09-10,ORD-20250910-0296,SKU037,冷凍食品_04,12
2025-09-10,ORD-20250910-0296,SKU013,零食_02,15
2025-09-10,ORD-20250910-0296,SKU022,飲料_03,10
2025-09-10,ORD-20250910-0296,SKU059,清潔用品_06,1
2025-09-10,ORD-20250910-0296,SKU043,零食_05,2
2025-09-10,ORD-20250910-0296,SKU043,零食_05,6
2025-09-10,ORD-20250910-0296,SKU001,即食麵_01,11
2025-09-10,ORD-20250910-0296,SKU012,飲料_02,24
2025-09-10,ORD-20250910-0296,SKU015,調味料_02,19
2025-09-10,ORD-20250910-0297,SKU081,即食麵_09,5
2025-09-10,ORD-20250910-0297,SKU045,調味料_05,5
2025-09-10,ORD-20250910-0297,SKU037,冷凍食品_04,5
2025-09-10,ORD-20250910-0297,SKU052,飲料_06,3
2025-09-10,ORD-20250910-0297,SKU026,米麵_03,9
2025-09-10,ORD-20250910-0298,SKU097,冷凍食品_10,1
2025-09-10,ORD-20250910-0298,SKU001,即食麵_01,18
2025-09-10,ORD-20250910-0298,SKU092,飲料_10,3
2025-09-10,ORD-20250910-0298,SKU049,清潔用品_05,10
2025-09-10,ORD-20250910-0298,SKU002,飲料_01,13
2025-09-10,ORD-20250910-0299,SKU003,零食_01,6
2025-09-10,ORD-20250910-0299,SKU068,個人保養_07,2
2025-09-10,ORD-20250910-0299,SKU001,即食麵_01,15
2025-09-10,ORD-20250910-0299,SKU018,個人保養_02,24
2025-09-10,ORD-20250910-0299,SKU086,米麵_09,1
2025-09-10,ORD-20250910-0300,SKU033,零食_04,3
2025-09-10,ORD-20250910-0300,SKU039,清潔用品_04,10
2025-09-10,ORD-20250910-0300,SKU020,紙品_02,10
2025-09-10,ORD-20250910-0300,SKU028,個人保養_03,8
2025-09-10,ORD-20250910-0300,SKU011,即食麵_02,22
2025-09-10,ORD-20250910-0300,SKU057,冷凍食品_06,5
2025-09-10,ORD-20250910-0300,SKU009,清潔用品_01,17
2025-09-10,ORD-20250910-0300,SKU005,調味料_01,7
2025-09-10,ORD-20250910-0300,SKU004,罐頭_01,16
2025-09-10,ORD-20250910-0301,SKU075,調味料_08,5
2025-09-10,ORD-20250910-0301,SKU039,清潔用品_04,10
2025-09-10,ORD-20250910-0301,SKU010,紙品_01,20
2025-09-10,ORD-20250910-0301,SKU008,個人保養_01,22
2025-09-10,ORD-20250910-0301,SKU089,清潔用品_09,1
2025-09-10,ORD-20250910-0302,SKU040,紙品_04,11
2025-09-10,ORD-20250910-0302,SKU017,冷凍食品_02,12
2025-09-10,ORD-20250910-0302,SKU079,清潔用品_08,1
2025-09-10,ORD-20250910-0302,SKU033,零食_04,12
2025-09-10,ORD-20250910-0303,SKU012,飲料_02,21
2025-09-10,ORD-20250910-0303,SKU059,清潔用品_06,3
2025-09-10,ORD-20250910-0303,SKU002,飲料_01,21
2025-09-10,ORD-20250910-0303,SKU006,米麵_01,21
2025-09-10,ORD-20250910-0303,SKU047,冷凍食品_05,9
2025-09-10,ORD-20250910-0303,SKU001,即食麵_01,20
2025-09-10,ORD-20250910-0304,SKU008,個人保養_01,8
2025-09-10,ORD-20250910-0304,SKU037,冷凍食品_04,4
2025-09-10,ORD-20250910-0304,SKU009,清潔用品_01,22
2025-09-10,ORD-20250910-0304,SKU001,即食麵_01,22
2025-09-10,ORD-20250910-0305,SKU034,罐頭_04,12
2025-09-10,ORD-20250910-0305,SKU005,調味料_01,18
2025-09-10,ORD-20250910-0305,SKU035,調味料_04,3
2025-09-10,ORD-20250910-0305,SKU005,調味料_01,11
2025-09-10,ORD-20250910-0306,SKU065,調味料_07,3
2025-09-10,ORD-20250910-0306,SKU074,罐頭_08,1
2025-09-10,ORD-20250910-0306,SKU050,紙品_05,3
2025-09-10,ORD-20250910-0306,SKU016,米麵_02,7
2025-09-10,ORD-20250910-0306,SKU062,飲料_07,1
2025-09-10,ORD-20250910-0306,SKU001,即食麵_01,10
2025-09-10,ORD-20250910-0306,SKU042,飲料_05,6
2025-09-10,ORD-20250910-0306,SKU001,即食麵_01,22
2025-09-10,ORD-20250910-0307,SKU028,個人保養_03,12
2025-09-10,ORD-20250910-0307,SKU005,調味料_01,17
2025-09-10,ORD-20250910-0307,SKU006,米麵_01,18
2025-09-10,ORD-20250910-0307,SKU013,零食_02,15
2025-09-10,ORD-20250910-0308,SKU013,零食_02,7
2025-09-10,ORD-20250910-0308,SKU002,飲料_01,23
2025-09-10,ORD-20250910-0308,SKU001,即食麵_01,6
2025-09-10,ORD-20250910-0308,SKU047,冷凍食品_05,3
2025-09-10,ORD-20250910-0309,SKU084,罐頭_09,4
2025-09-10,ORD-20250910-0309,SKU002,飲料_01,17
2025-09-10,ORD-20250910-0309,SKU057,冷凍食品_06,4
2025-09-10,ORD-20250910-0309,SKU008,個人保養_01,5
2025-09-10,ORD-20250910-0309,SKU002,飲料_01,20
2025-09-10,ORD-20250910-0309,SKU054,罐頭_06,2
2025-09-10,ORD-20250910-0310,SKU005,調味料_01,25
2025-09-10,ORD-20250910-0310,SKU051,即食麵_06,3
2025-09-10,ORD-20250910-0310,SKU059,清潔用品_06,1
2025-09-10,ORD-20250910-0310,SKU068,個人保養_07,5
2025-09-10,ORD-20250910-0310,SKU008,個人保養_01,22
2025-09-10,ORD-20250910-0310,SKU035,調味料_04,4
2025-09-10,ORD-20250910-0310,SKU008,個人保養_01,8
2025-09-10,ORD-20250910-0310,SKU076,米麵_08,1
2025-09-10,ORD-20250910-0311,SKU028,個人保養_03,5
2025-09-10,ORD-20250910-0311,SKU013,零食_02,16
2025-09-10,ORD-20250910-0311,SKU026,米麵_03,5
2025-09-10,ORD-20250910-0311,SKU002,飲料_01,18
2025-09-10,ORD-20250910-0312,SKU069,清潔用品_07,5
2025-09-10,ORD-20250910-0312,SKU003,零食_01,19
2025-09-10,ORD-20250910-0312,SKU004,罐頭_01,25
2025-09-10,ORD-20250910-0312,SKU033,零食_04,10
2025-09-10,ORD-20250910-0312,SKU006,米麵_01,7
2025-09-10,ORD-20250910-0312,SKU002,飲料_01,14
2025-09-10,ORD-20250910-0312,SKU040,紙品_04,12
2025-09-10,ORD-20250910-0312,SKU028,個人保養_03,3
2025-09-10,ORD-20250910-0312,SKU001,即食麵_01,13
2025-09-10,ORD-20250910-0313,SKU004,罐頭_01,25
2025-09-10,ORD-20250910-0313,SKU029,清潔用品_03,5
2025-09-10,ORD-20250910-0313,SKU089,清潔用品_09,1
2025-09-10,ORD-20250910-0313,SKU011,即食麵_02,14
2025-09-10,ORD-20250910-0314,SKU001,即食麵_01,15
2025-09-10,ORD-20250910-0314,SKU004,罐頭_01,18
2025-09-10,ORD-20250910-0314,SKU020,紙品_02,10
2025-09-10,ORD-20250910-0314,SKU009,清潔用品_01,5
2025-09-10,ORD-20250910-0314,SKU038,個人保養_04,7
2025-09-10,ORD-20250910-0314,SKU043,零食_05,5
2025-09-10,ORD-20250910-0314,SKU003,零食_01,12
2025-09-10,ORD-20250910-0314,SKU028,個人保養_03,12
2025-09-10,ORD-20250910-0315,SKU007,冷凍食品_01,20
2025-09-10,ORD-20250910-0315,SKU011,即食麵_02,22
2025-09-10,ORD-20250910-0315,SKU041,即食麵_05,3
2025-09-10,ORD-20250910-0315,SKU010,紙品_01,10
2025-09-10,ORD-20250910-0315,SKU020,紙品_02,25
2025-09-10,ORD-20250910-0315,SKU017,冷凍食品_02,24
2025-09-10,ORD-20250910-0315,SKU055,調味料_06,1
2025-09-10,ORD-20250910-0316,SKU070,紙品_07,1
2025-09-10,ORD-20250910-0316,SKU003,零食_01,5
2025-09-10,ORD-20250910-0316,SKU025,調味料_03,10
2025-09-10,ORD-20250910-0316,SKU006,米麵_01,25
2025-09-10,ORD-20250910-0316,SKU075,調味料_08,1
2025-09-10,ORD-20250910-0316,SKU001,即食麵_01,23
2025-09-10,ORD-20250910-0317,SKU014,罐頭_02,16
2025-09-10,ORD-20250910-0317,SKU030,紙品_03,8
2025-09-10,ORD-20250910-0317,SKU080,紙品_08,2
2025-09-10,ORD-20250910-0317,SKU026,米麵_03,11
2025-09-10,ORD-20250910-0317,SKU025,調味料_03,6
2025-09-10,ORD-20250910-0317,SKU100,紙品_10,2
2025-09-10,ORD-20250910-0317,SKU019,清潔用品_02,19
2025-09-10,ORD-20250910-0317,SKU055,調味料_06,5
2025-09-10,ORD-20250910-0318,SKU002,飲料_01,9
2025-09-10,ORD-20250910-0318,SKU011,即食麵_02,19
2025-09-10,ORD-20250910-0318,SKU001,即食麵_01,10
2025-09-10,ORD-20250910-0318,SKU005,調味料_01,10
2025-09-10,ORD-20250910-0318,SKU092,飲料_10,5
2025-09-10,ORD-20250910-0318,SKU096,米麵_10,5
2025-09-10,ORD-20250910-0318,SKU042,飲料_05,12
2025-09-10,ORD-20250910-0318,SKU052,飲料_06,2
2025-09-10,ORD-20250910-0319,SKU049,清潔用品_05,7
2025-09-10,ORD-20250910-0319,SKU087,冷凍食品_09,4
2025-09-10,ORD-20250910-0319,SKU001,即食麵_01,20
2025-09-10,ORD-20250910-0319,SKU053,零食_06,4
2025-09-10,ORD-20250910-0319,SKU005,調味料_01,6
2025-09-10,ORD-20250910-0319,SKU006,米麵_01,6
2025-09-10,ORD-20250910-0319,SKU005,調味料_01,25
2025-09-10,ORD-20250910-0319,SKU040,紙品_04,7
2025-09-10,ORD-20250910-0319,SKU023,零食_03,3
2025-09-11,ORD-20250911-0320,SKU065,調味料_07,5
2025-09-11,ORD-20250911-0320,SKU066,米麵_07,3
2025-09-11,ORD-20250911-0320,SKU006,米麵_01,17
2025-09-11,ORD-20250911-0320,SKU025,調味料_03,5
2025-09-11,ORD-20250911-0320,SKU003,零食_01,21
2025-09-11,ORD-20250911-0320,SKU038,個人保養_04,8
2025-09-11,ORD-20250911-0320,SKU011,即食麵_02,16
2025-09-11,ORD-20250911-0320,SKU038,個人保養_04,7
2025-09-11,ORD-20250911-0320,SKU066,米麵_07,4
2025-09-11,ORD-20250911-0321,SKU076,米麵_08,2
2025-09-11,ORD-20250911-0321,SKU001,即食麵_01,10
2025-09-11,ORD-20250911-0321,SKU075,調味料_08,2
2025-09-11,ORD-20250911-0321,SKU016,米麵_02,16
2025-09-11,ORD-20250911-0321,SKU005,調味料_01,24
2025-09-11,ORD-20250911-0321,SKU023,零食_03,3
2025-09-11,ORD-20250911-0321,SKU007,冷凍食品_01,12
2025-09-11,ORD-20250911-0322,SKU061,即食麵_07,1
2025-09-11,ORD-20250911-0322,SKU047,冷凍食品_05,5
2025-09-11,ORD-20250911-0322,SKU020,紙品_02,6
2025-09-11,ORD-20250911-0322,SKU019,清潔用品_02,9
2025-09-11,ORD-20250911-0322,SKU005,調味料_01,23
2025-09-11,ORD-20250911-0322,SKU003,零食_01,23
2025-09-11,ORD-20250911-0322,SKU065,調味料_07,2
2025-09-11,ORD-20250911-0323,SKU035,調味料_04,4
2025-09-11,ORD-20250911-0323,SKU001,即食麵_01,21
2025-09-11,ORD-20250911-0323,SKU028,個人保養_03,8
2025-09-11,ORD-20250911-0323,SKU001,即食麵_01,24
2025-09-11,ORD-20250911-0323,SKU006,米麵_01,23
2025-09-11,ORD-20250911-0324,SKU001,即食麵_01,18
2025-09-11,ORD-20250911-0324,SKU047,冷凍食品_05,11
2025-09-11,ORD-20250911-0324,SKU039,清潔用品_04,4
2025-09-11,ORD-20250911-0324,SKU007,冷凍食品_01,23
2025-09-11,ORD-20250911-0324,SKU002,飲料_01,10
2025-09-11,ORD-20250911-0324,SKU017,冷凍食品_02,24
2025-09-11,ORD-20250911-0324,SKU099,清潔用品_10,5
2025-09-11,ORD-20250911-0324,SKU072,飲料_08,3
2025-09-11,ORD-20250911-0324,SKU003,零食_01,10
2025-09-11,ORD-20250911-0325,SKU042,飲料_05,12
2025-09-11,ORD-20250911-0325,SKU083,零食_09,4
2025-09-11,ORD-20250911-0325,SKU031,即食麵_04,4
2025-09-11,ORD-20250911-0325,SKU001,即食麵_01,24
2025-09-11,ORD-20250911-0325,SKU012,飲料_02,8
2025-09-11,ORD-20250911-0325,SKU002,飲料_01,10
2025-09-11,ORD-20250911-0325,SKU001,即食麵_01,20
2025-09-11,ORD-20250911-0325,SKU023,零食_03,11
2025-09-11,ORD-20250911-0325,SKU080,紙品_08,5
2025-09-11,ORD-20250911-0326,SKU074,罐頭_08,2
2025-09-11,ORD-20250911-0326,SKU024,罐頭_03,11
2025-09-11,ORD-20250911-0326,SKU052,飲料_06,5
2025-09-11,ORD-20250911-0326,SKU002,飲料_01,5
2025-09-11,ORD-20250911-0327,SKU037,冷凍食品_04,11
2025-09-11,ORD-20250911-0327,SKU023,零食_03,11
2025-09-11,ORD-20250911-0327,SKU012,飲料_02,8
2025-09-11,ORD-20250911-0327,SKU001,即食麵_01,18
2025-09-11,ORD-20250911-0327,SKU024,罐頭_03,4
2025-09-11,ORD-20250911-0327,SKU005,調味料_01,13
2025-09-11,ORD-20250911-0327,SKU060,紙品_06,4
2025-09-11,ORD-20250911-0327,SKU058,個人保養_06,2
2025-09-11,ORD-20250911-0327,SKU012,飲料_02,7
2025-09-11,ORD-20250911-0328,SKU031,即食麵_04,10
2025-09-11,ORD-20250911-0328,SKU025,調味料_03,3
2025-09-11,ORD-20250911-0328,SKU006,米麵_01,21
2025-09-11,ORD-20250911-0328,SKU001,即食麵_01,5
2025-09-11,ORD-20250911-0328,SKU050,紙品_05,8
2025-09-11,ORD-20250911-0328,SKU001,即食麵_01,25
2025-09-11,ORD-20250911-0329,SKU042,飲料_05,6
2025-09-11,ORD-20250911-0329,SKU009,清潔用品_01,13
2025-09-11,ORD-20250911-0329,SKU011,即食麵_02,22
2025-09-11,ORD-20250911-0329,SKU003,零食_01,18
2025-09-11,ORD-20250911-0329,SKU037,冷凍食品_04,11
2025-09-11,ORD-20250911-0330,SKU033,零食_04,4
2025-09-11,ORD-20250911-0330,SKU099,清潔用品_10,3
2025-09-11,ORD-20250911-0330,SKU013,零食_02,22
2025-09-11,ORD-20250911-0330,SKU004,罐頭_01,22
2025-09-11,ORD-20250911-0330,SKU026,米麵_03,9
2025-09-11,ORD-20250911-0330,SKU027,冷凍食品_03,6
2025-09-11,ORD-20250911-0331,SKU029,清潔用品_03,5
2025-09-11,ORD-20250911-0331,SKU055,調味料_06,4
2025-09-11,ORD-20250911-0331,SKU013,零食_02,10
2025-09-11,ORD-20250911-0331,SKU003,零食_01,8
2025-09-11,ORD-20250911-0331,SKU071,即食麵_08,2
2025-09-11,ORD-20250911-0331,SKU002,飲料_01,21
2025-09-11,ORD-20250911-0332,SKU057,冷凍食品_06,1
2025-09-11,ORD-20250911-0332,SKU060,紙品_06,2
2025-09-11,ORD-20250911-0332,SKU033,零食_04,9
2025-09-11,ORD-20250911-0332,SKU042,飲料_05,11
2025-09-11,ORD-20250911-0332,SKU001,即食麵_01,18
2025-09-11,ORD-20250911-0332,SKU013,零食_02,7
2025-09-11,ORD-20250911-0332,SKU035,調味料_04,3
2025-09-11,ORD-20250911-0333,SKU005,調味料_01,21
2025-09-11,ORD-20250911-0333,SKU001,即食麵_01,14
2025-09-11,ORD-20250911-0333,SKU001,即食麵_01,24
2025-09-11,ORD-20250911-0333,SKU013,零食_02,6
2025-09-11,ORD-20250911-0333,SKU097,冷凍食品_10,2
2025-09-11,ORD-20250911-0333,SKU033,零食_04,12
2025-09-11,ORD-20250911-0334,SKU016,米麵_02,21
2025-09-11,ORD-20250911-0334,SKU004,罐頭_01,12
2025-09-11,ORD-20250911-0334,SKU038,個人保養_04,11
2025-09-11,ORD-20250911-0334,SKU060,紙品_06,2
2025-09-11,ORD-20250911-0334,SKU007,冷凍食品_01,6
2025-09-11,ORD-20250911-0334,SKU001,即食麵_01,16
2025-09-11,ORD-20250911-0334,SKU031,即食麵_04,5
2025-09-11,ORD-20250911-0335,SKU001,即食麵_01,7
2025-09-11,ORD-20250911-0335,SKU003,零食_01,7
2025-09-11,ORD-20250911-0335,SKU100,紙品_10,5
2025-09-11,ORD-20250911-0335,SKU056,米麵_06,3
2025-09-11,ORD-20250911-0335,SKU011,即食麵_02,22
2025-09-11,ORD-20250911-0335,SKU013,零食_02,23
2025-09-11,ORD-20250911-0335,SKU030,紙品_03,7
2025-09-11,ORD-20250911-0335,SKU023,零食_03,7
2025-09-11,ORD-20250911-0335,SKU049,清潔用品_05,6
2025-09-11,ORD-20250911-0336,SKU032,飲料_04,8
2025-09-11,ORD-20250911-0336,SKU004,罐頭_01,21
2025-09-11,ORD-20250911-0336,SKU084,罐頭_09,1
2025-09-11,ORD-20250911-0336,SKU028,個人保養_03,10
2025-09-11,ORD-20250911-0336,SKU006,米麵_01,7
2025-09-11,ORD-20250911-0337,SKU008,個人保養_01,17
2025-09-11,ORD-20250911-0337,SKU088,個人保養_09,5
2025-09-11,ORD-20250911-0337,SKU060,紙品_06,4
2025-09-11,ORD-20250911-0337,SKU090,紙品_09,2
2025-09-11,ORD-20250911-0337,SKU073,零食_08,3
2025-09-11,ORD-20250911-0337,SKU062,飲料_07,4
2025-09-11,ORD-20250911-0337,SKU028,個人保養_03,12
2025-09-11,ORD-20250911-0337,SKU043,零食_05,9
2025-09-11,ORD-20250911-0338,SKU071,即食麵_08,4
2025-09-11,ORD-20250911-0338,SKU020,紙品_02,16
2025-09-11,ORD-20250911-0338,SKU006,米麵_01,21
2025-09-11,ORD-20250911-0338,SKU012,飲料_02,22
2025-09-11,ORD-20250911-0338,SKU058,個人保養_06,1
2025-09-11,ORD-20250911-0338,SKU005,調味料_01,13
2025-09-11,ORD-20250911-0338,SKU044,罐頭_05,5
2025-09-11,ORD-20250911-0338,SKU059,清潔用品_06,3
2025-09-11,ORD-20250911-0339,SKU014,罐頭_02,10
2025-09-11,ORD-20250911-0339,SKU051,即食麵_06,4
2025-09-11,ORD-20250911-0339,SKU010,紙品_01,15
2025-09-11,ORD-20250911-0339,SKU026,米麵_03,7
2025-09-11,ORD-20250911-0340,SKU077,冷凍食品_08,4
2025-09-11,ORD-20250911-0340,SKU007,冷凍食品_01,11
2025-09-11,ORD-20250911-0340,SKU088,個人保養_09,2
2025-09-11,ORD-20250911-0340,SKU042,飲料_05,5
2025-09-11,ORD-20250911-0340,SKU080,紙品_08,3
2025-09-11,ORD-20250911-0341,SKU005,調味料_01,8
2025-09-11,ORD-20250911-0341,SKU066,米麵_07,1
2025-09-11,ORD-20250911-0341,SKU066,米麵_07,4
2025-09-11,ORD-20250911-0341,SKU011,即食麵_02,24
2025-09-11,ORD-20250911-0341,SKU056,米麵_06,1
2025-09-11,ORD-20250911-0342,SKU091,即食麵_10,2
2025-09-11,ORD-20250911-0342,SKU068,個人保養_07,5
2025-09-11,ORD-20250911-0342,SKU012,飲料_02,13
2025-09-11,ORD-20250911-0342,SKU009,清潔用品_01,17
2025-09-11,ORD-20250911-0342,SKU078,個人保養_08,2
2025-09-11,ORD-20250911-0342,SKU074,罐頭_08,5
2025-09-11,ORD-20250911-0342,SKU028,個人保養_03,4
2025-09-11,ORD-20250911-0342,SKU007,冷凍食品_01,6
2025-09-11,ORD-20250911-0343,SKU059,清潔用品_06,5
2025-09-11,ORD-20250911-0343,SKU019,清潔用品_02,19
2025-09-11,ORD-20250911-0343,SKU025,調味料_03,7
2025-09-11,ORD-20250911-0343,SKU021,即食麵_03,2
2025-09-11,ORD-20250911-0343,SKU013,零食_02,5
2025-09-11,ORD-20250911-0343,SKU042,飲料_05,12
2025-09-11,ORD-20250911-0343,SKU003,零食_01,11
2025-09-11,ORD-20250911-0343,SKU095,調味料_10,4
2025-09-11,ORD-20250911-0344,SKU002,飲料_01,10
2025-09-11,ORD-20250911-0344,SKU011,即食麵_02,20
2025-09-11,ORD-20250911-0344,SKU071,即食麵_08,4
2025-09-11,ORD-20250911-0344,SKU004,罐頭_01,11
2025-09-11,ORD-20250911-0344,SKU006,米麵_01,18
2025-09-11,ORD-20250911-0344,SKU007,冷凍食品_01,16
2025-09-11,ORD-20250911-0344,SKU091,即食麵_10,3
2025-09-11,ORD-20250911-0344,SKU010,紙品_01,17
2025-09-11,ORD-20250911-0345,SKU017,冷凍食品_02,12
2025-09-11,ORD-20250911-0345,SKU028,個人保養_03,10
2025-09-11,ORD-20250911-0345,SKU096,米麵_10,4
2025-09-11,ORD-20250911-0345,SKU042,飲料_05,8
2025-09-11,ORD-20250911-0345,SKU062,飲料_07,2
2025-09-11,ORD-20250911-0345,SKU047,冷凍食品_05,4
2025-09-11,ORD-20250911-0346,SKU003,零食_01,14
2025-09-11,ORD-20250911-0346,SKU060,紙品_06,3
2025-09-11,ORD-20250911-0346,SKU003,零食_01,22
2025-09-11,ORD-20250911-0346,SKU021,即食麵_03,11
2025-09-11,ORD-20250911-0346,SKU099,清潔用品_10,1
2025-09-11,ORD-20250911-0346,SKU068,個人保養_07,4
2025-09-11,ORD-20250911-0346,SKU023,零食_03,3
2025-09-11,ORD-20250911-0346,SKU047,冷凍食品_05,4
2025-09-11,ORD-20250911-0346,SKU057,冷凍食品_06,1
2025-09-11,ORD-20250911-0347,SKU062,飲料_07,3
2025-09-11,ORD-20250911-0347,SKU019,清潔用品_02,16
2025-09-11,ORD-20250911-0347,SKU035,調味料_04,10
2025-09-11,ORD-20250911-0347,SKU017,冷凍食品_02,22
2025-09-11,ORD-20250911-0347,SKU010,紙品_01,13
2025-09-11,ORD-20250911-0348,SKU001,即食麵_01,25
2025-09-11,ORD-20250911-0348,SKU002,飲料_01,22
